"","dim","ntrain","mtry_first","mtry_second","min_node_size_spl_first","min_node_size_spl_second","min_node_size_ave_first","min_node_size_ave_second","splitratio_first","splitratio_second","replace_first","replace_second","sample_fraction_first","sample_fraction_second","RsparseT2weak"
"6180",12,1000,8,6,10,10,3,10,0.8,0.5,TRUE,FALSE,0.1,0.5,NA
"6181",12,1000,2,2,100,1,3,10,0.1,0.2,FALSE,TRUE,0.632,0.3,NA
"6182",12,1000,7,12,10,1,10,1,0.8,0.05,TRUE,FALSE,0.9,0.7,NA
"6183",12,1000,8,6,10,3,3,30,0.3,0.1,FALSE,TRUE,1,0.9,NA
"6184",12,1000,9,11,30,100,3,3,0.8,0.05,TRUE,TRUE,0.5,0.7,NA
"6185",12,1000,7,11,30,1,10,1,0.5,0.3,FALSE,TRUE,0.7,0.1,NA
"6186",12,1000,11,1,1,3,10,30,0.05,0.5,FALSE,TRUE,1,0.632,NA
"6187",12,1000,1,5,1,3,10,3,0.5,0.3,TRUE,FALSE,0.01,1,NA
"6188",12,1000,7,7,3,3,100,3,0.05,0.8,TRUE,TRUE,0.5,0.9,NA
"6189",12,1000,8,2,30,100,1,10,0.3,0.2,TRUE,FALSE,0.9,0.1,NA
"6190",12,1000,8,5,100,30,100,30,0.2,0.2,FALSE,FALSE,0.9,0.01,NA
"6191",12,1000,10,5,100,10,3,3,0.05,0.3,FALSE,FALSE,0.7,0.7,NA
"6192",12,1000,10,2,100,10,100,30,0.8,0.3,TRUE,TRUE,0.5,0.9,NA
"6193",12,1000,3,1,3,10,10,100,0.2,0.1,FALSE,TRUE,0.5,1,NA
"6194",12,1000,4,7,10,1,3,100,0.8,0.3,FALSE,TRUE,1,0.1,NA
"6195",12,1000,3,5,30,30,10,3,0.05,0.2,FALSE,FALSE,0.632,0.5,NA
"6196",12,1000,7,8,3,30,10,3,0.8,0.2,TRUE,FALSE,0.9,1,NA
"6197",12,1000,4,11,100,10,1,10,0.5,0.3,FALSE,TRUE,1,0.01,NA
"6198",12,1000,7,3,3,3,3,10,0.1,0.1,FALSE,FALSE,0.632,1,NA
"6199",12,1000,4,9,1,3,100,100,0.8,0.5,TRUE,FALSE,0.7,0.9,NA
"6200",12,1000,5,2,30,100,10,100,0.1,0.2,TRUE,FALSE,0.632,1,NA
"6201",12,1000,5,11,30,100,100,100,0.3,0.2,TRUE,FALSE,0.1,0.3,NA
"6202",12,1000,9,5,1,100,10,3,0.5,0.05,TRUE,TRUE,0.9,0.5,NA
"6203",12,1000,5,3,30,100,1,10,0.8,0.05,FALSE,TRUE,0.632,1,NA
"6204",12,1000,10,10,100,10,30,10,0.05,0.1,TRUE,FALSE,0.632,0.01,NA
"6205",12,1000,2,5,10,10,3,3,0.2,0.3,TRUE,FALSE,0.7,0.1,NA
"6206",12,1000,10,9,100,3,100,1,0.3,0.8,FALSE,FALSE,0.1,0.1,NA
"6207",12,1000,1,12,10,1,1,10,0.2,0.5,FALSE,FALSE,0.632,0.632,NA
"6208",12,1000,3,10,30,1,1,3,0.5,0.8,FALSE,TRUE,0.9,0.01,NA
"6209",12,1000,6,3,3,30,3,1,0.05,0.8,TRUE,FALSE,1,0.632,NA
"6210",12,1000,7,5,30,100,30,1,0.2,0.05,FALSE,FALSE,1,0.7,NA
"6211",12,1000,11,2,1,10,1,100,0.1,0.8,FALSE,TRUE,0.01,0.5,NA
"6212",12,1000,9,8,1,100,1,1,0.05,0.05,TRUE,TRUE,0.7,0.7,NA
"6213",12,1000,1,3,100,100,100,10,0.1,0.05,FALSE,TRUE,0.3,0.9,NA
"6214",12,1000,1,8,1,1,30,100,0.3,0.1,FALSE,TRUE,0.3,0.3,NA
"6215",12,1000,8,6,3,30,3,100,0.8,0.2,TRUE,TRUE,0.5,0.5,NA
"6216",12,1000,4,2,1,10,3,3,0.1,0.1,TRUE,TRUE,0.3,0.7,NA
"6217",12,1000,4,11,100,30,30,30,0.5,0.05,FALSE,FALSE,0.9,0.7,NA
"6218",12,1000,1,6,1,30,30,10,0.2,0.05,TRUE,TRUE,0.9,0.01,NA
"6219",12,1000,5,7,100,3,100,10,0.2,0.1,TRUE,TRUE,0.3,0.1,NA
"6220",12,1000,8,3,1,30,3,1,0.3,0.8,TRUE,TRUE,1,0.1,NA
"6221",12,1000,3,2,1,10,10,1,0.1,0.1,TRUE,TRUE,0.1,0.5,NA
"6222",12,1000,5,12,3,1,100,100,0.05,0.1,FALSE,TRUE,0.01,1,NA
"6223",12,1000,4,6,10,100,3,100,0.8,0.3,FALSE,TRUE,0.3,0.3,NA
"6224",12,1000,12,8,30,30,30,10,0.8,0.2,TRUE,TRUE,0.1,1,NA
"6225",12,1000,8,1,100,30,1,1,0.3,0.05,TRUE,TRUE,0.7,0.632,NA
"6226",12,1000,10,7,30,10,100,3,0.1,0.05,TRUE,TRUE,0.5,0.1,NA
"6227",12,1000,7,7,1,1,1,100,0.8,0.5,FALSE,FALSE,0.5,0.3,NA
"6228",12,1000,6,2,10,10,10,30,0.05,0.2,TRUE,FALSE,0.632,0.9,NA
"6229",12,1000,3,3,10,100,1,1,0.05,0.5,FALSE,FALSE,0.632,0.3,NA
"6230",12,1000,4,7,3,30,100,100,0.5,0.5,TRUE,TRUE,0.9,0.632,NA
"6231",12,1000,2,2,100,30,3,1,0.1,0.5,FALSE,FALSE,0.1,1,NA
"6232",12,1000,10,1,3,100,100,10,0.8,0.2,FALSE,TRUE,0.632,1,NA
"6233",12,1000,2,3,1,30,3,10,0.05,0.2,TRUE,TRUE,1,0.7,NA
"6234",12,1000,6,4,100,1,30,100,0.8,0.05,TRUE,TRUE,0.7,0.01,NA
"6235",12,1000,10,7,1,3,1,1,0.05,0.5,FALSE,TRUE,0.632,0.5,NA
"6236",12,1000,2,9,10,10,1,10,0.5,0.1,TRUE,FALSE,0.01,0.01,NA
"6237",12,1000,9,12,30,1,10,3,0.2,0.2,FALSE,TRUE,0.7,0.632,NA
"6238",12,1000,12,12,10,30,1,3,0.8,0.3,TRUE,FALSE,0.7,0.7,NA
"6239",12,1000,8,8,1,30,100,10,0.3,0.8,FALSE,FALSE,0.632,0.632,NA
"6240",12,1000,7,9,30,10,100,100,0.1,0.8,FALSE,TRUE,0.5,0.9,NA
"6241",12,1000,9,2,3,3,3,100,0.05,0.8,TRUE,TRUE,0.01,1,NA
"6242",12,1000,8,8,3,100,3,30,0.3,0.5,TRUE,FALSE,0.01,0.632,NA
"6243",12,1000,8,5,30,3,10,10,0.1,0.1,TRUE,TRUE,0.7,0.9,NA
"6244",12,1000,5,11,30,30,30,3,0.8,0.5,TRUE,FALSE,0.632,1,NA
"6245",12,1000,3,10,1,1,1,3,0.8,0.2,TRUE,FALSE,0.9,0.3,NA
"6246",12,1000,5,7,3,30,3,30,0.8,0.8,FALSE,FALSE,0.3,0.632,NA
"6247",12,1000,11,9,1,1,10,1,0.8,0.05,FALSE,FALSE,0.1,0.01,NA
"6248",12,1000,1,11,10,1,10,10,0.8,0.5,TRUE,FALSE,0.01,0.9,NA
"6249",12,1000,7,3,10,10,10,100,0.5,0.3,FALSE,FALSE,0.3,0.9,NA
"6250",12,1000,11,3,100,100,100,30,0.5,0.8,FALSE,FALSE,0.1,0.1,NA
"6251",12,1000,10,7,10,100,1,100,0.05,0.8,FALSE,FALSE,0.9,1,NA
"6252",12,1000,5,3,10,30,30,30,0.2,0.05,FALSE,TRUE,0.1,0.3,NA
"6253",12,1000,4,12,100,10,100,30,0.5,0.2,TRUE,TRUE,0.01,0.1,NA
"6254",12,1000,10,7,30,30,3,3,0.5,0.2,FALSE,FALSE,0.5,1,NA
"6255",12,1000,7,12,30,1,30,100,0.2,0.8,TRUE,FALSE,0.7,0.7,NA
"6256",12,1000,8,6,100,1,100,10,0.2,0.05,TRUE,TRUE,0.632,0.9,NA
"6257",12,1000,10,6,1,10,1,3,0.1,0.8,TRUE,FALSE,0.9,0.1,NA
"6258",12,1000,8,11,100,100,30,3,0.05,0.1,FALSE,TRUE,0.5,0.5,NA
"6259",12,1000,9,4,10,3,1,30,0.3,0.8,TRUE,TRUE,0.632,0.01,NA
"6260",12,1000,4,12,30,1,10,100,0.1,0.1,TRUE,FALSE,1,1,NA
"6261",12,1000,12,10,3,10,3,10,0.3,0.5,TRUE,TRUE,0.5,0.5,NA
"6262",12,1000,6,5,1,30,3,10,0.3,0.3,TRUE,FALSE,0.01,0.632,NA
"6263",12,1000,6,10,3,3,10,3,0.3,0.1,TRUE,FALSE,0.01,0.9,NA
"6264",12,1000,8,7,100,3,10,100,0.1,0.2,TRUE,TRUE,0.01,0.7,NA
"6265",12,1000,7,2,30,30,1,100,0.5,0.5,TRUE,FALSE,0.5,0.9,NA
"6266",12,1000,11,6,100,3,3,100,0.05,0.05,FALSE,TRUE,0.632,0.01,NA
"6267",12,1000,2,7,30,1,30,3,0.05,0.2,TRUE,TRUE,0.1,0.632,NA
"6268",12,1000,9,11,30,3,3,1,0.3,0.5,TRUE,TRUE,0.9,0.7,NA
"6269",12,1000,2,4,30,3,30,30,0.1,0.5,FALSE,FALSE,1,1,NA
"6270",12,1000,12,1,30,1,3,1,0.1,0.8,TRUE,FALSE,0.632,0.5,NA
"6271",12,1000,9,5,100,100,1,100,0.05,0.5,TRUE,FALSE,0.01,0.7,NA
"6272",12,1000,12,3,3,3,100,3,0.05,0.1,TRUE,TRUE,0.3,0.9,NA
"6273",12,1000,4,6,3,100,100,10,0.2,0.5,TRUE,TRUE,0.5,0.9,NA
"6274",12,1000,5,7,3,10,30,1,0.5,0.3,TRUE,TRUE,0.7,0.3,NA
"6275",12,1000,7,10,1,100,100,3,0.1,0.05,FALSE,FALSE,0.3,0.9,NA
"6276",12,1000,6,8,3,3,3,3,0.1,0.5,FALSE,FALSE,0.1,1,NA
"6277",12,1000,1,3,100,1,10,30,0.8,0.3,TRUE,TRUE,0.7,0.7,NA
"6278",12,1000,11,11,1,100,3,100,0.3,0.1,FALSE,FALSE,0.7,1,NA
"6279",12,1000,8,4,30,3,30,3,0.3,0.5,TRUE,TRUE,0.5,1,NA
"6280",12,1000,6,9,10,30,3,1,0.3,0.5,FALSE,TRUE,0.9,0.5,NA
"6281",12,1000,11,9,30,10,30,10,0.1,0.2,FALSE,TRUE,0.3,0.1,NA
"6282",12,1000,7,1,3,10,100,30,0.2,0.2,FALSE,FALSE,0.3,0.5,NA
"6283",12,1000,10,10,100,10,1,100,0.05,0.1,FALSE,FALSE,0.632,0.1,NA
"6284",12,1000,4,7,30,10,100,100,0.2,0.1,TRUE,FALSE,0.9,0.01,NA
"6285",12,1000,5,8,30,1,10,3,0.8,0.2,TRUE,FALSE,0.3,0.9,NA
"6286",12,1000,2,9,10,30,10,30,0.1,0.8,FALSE,TRUE,1,0.7,NA
"6287",12,1000,6,10,10,100,100,100,0.3,0.8,FALSE,TRUE,0.9,0.7,NA
"6288",12,1000,10,7,1,1,100,100,0.2,0.2,FALSE,TRUE,0.01,1,NA
"6289",12,1000,7,8,100,100,1,30,0.05,0.3,TRUE,TRUE,0.3,1,NA
"6290",12,1000,10,2,3,100,100,10,0.2,0.5,TRUE,TRUE,0.632,0.1,NA
"6291",12,1000,2,4,1,30,30,10,0.5,0.1,FALSE,FALSE,0.5,0.1,NA
"6292",12,1000,11,9,3,3,3,1,0.8,0.1,TRUE,TRUE,0.7,1,NA
"6293",12,1000,12,6,100,3,30,100,0.05,0.05,TRUE,FALSE,0.3,1,NA
"6294",12,1000,9,12,100,3,3,30,0.8,0.8,FALSE,FALSE,0.7,0.3,NA
"6295",12,1000,3,11,1,30,10,10,0.1,0.1,FALSE,TRUE,0.1,0.01,NA
"6296",12,1000,4,9,3,1,30,3,0.8,0.1,TRUE,TRUE,0.01,0.1,NA
"6297",12,1000,4,2,3,30,100,10,0.3,0.3,FALSE,TRUE,0.7,0.1,NA
"6298",12,1000,9,9,100,100,3,1,0.1,0.5,FALSE,TRUE,1,0.01,NA
"6299",12,1000,8,7,30,10,1,3,0.5,0.1,TRUE,TRUE,0.5,0.1,NA
"6300",12,1000,1,1,1,30,10,3,0.1,0.5,TRUE,TRUE,0.01,0.5,NA
"6301",12,1000,2,5,10,30,10,10,0.8,0.1,FALSE,TRUE,0.9,0.3,NA
"6302",12,1000,1,3,1,10,3,10,0.2,0.3,FALSE,TRUE,0.632,0.632,NA
"6303",12,1000,10,7,10,30,100,30,0.3,0.1,TRUE,TRUE,0.3,1,NA
"6304",12,1000,6,11,1,10,10,30,0.2,0.05,TRUE,TRUE,0.01,0.632,NA
"6305",12,1000,2,1,10,3,100,3,0.5,0.3,TRUE,FALSE,1,0.9,NA
"6306",12,1000,1,7,30,3,10,30,0.3,0.05,TRUE,FALSE,0.1,0.01,NA
"6307",12,1000,3,1,3,3,100,1,0.3,0.1,TRUE,FALSE,1,0.5,NA
"6308",12,1000,4,12,1,1,10,10,0.5,0.1,TRUE,TRUE,0.3,0.632,NA
"6309",12,1000,8,5,30,1,100,10,0.5,0.2,FALSE,FALSE,0.7,0.7,NA
"6310",12,1000,9,9,10,1,100,10,0.2,0.8,FALSE,TRUE,0.7,0.1,NA
"6311",12,1000,11,9,3,30,1,100,0.2,0.8,FALSE,TRUE,1,0.1,NA
"6312",12,1000,9,3,100,3,3,1,0.1,0.3,FALSE,FALSE,0.9,0.5,NA
"6313",12,1000,1,10,3,100,30,30,0.8,0.1,FALSE,TRUE,0.632,0.01,NA
"6314",12,1000,3,7,1,10,1,1,0.1,0.2,FALSE,TRUE,0.01,0.01,NA
"6315",12,1000,1,11,1,1,100,100,0.8,0.3,FALSE,FALSE,1,0.9,NA
"6316",12,1000,3,1,3,3,10,100,0.5,0.2,TRUE,TRUE,0.3,0.5,NA
"6317",12,1000,2,6,3,30,1,1,0.3,0.05,FALSE,TRUE,0.3,0.3,NA
"6318",12,1000,8,1,100,3,10,10,0.3,0.05,TRUE,FALSE,1,0.3,NA
"6319",12,1000,5,9,3,1,1,100,0.3,0.2,TRUE,TRUE,0.1,0.9,NA
"6320",12,1000,7,8,100,30,30,100,0.8,0.5,TRUE,FALSE,0.3,0.7,NA
"6321",12,1000,11,12,30,3,3,30,0.05,0.1,TRUE,TRUE,0.632,0.7,NA
"6322",12,1000,2,11,1,30,3,1,0.1,0.5,FALSE,FALSE,0.632,0.1,NA
"6323",12,1000,9,7,3,10,10,1,0.3,0.8,TRUE,FALSE,0.1,0.632,NA
"6324",12,1000,3,8,1,30,30,10,0.5,0.8,FALSE,FALSE,0.3,0.01,NA
"6325",12,1000,10,4,30,3,30,10,0.2,0.8,FALSE,FALSE,0.1,0.5,NA
"6326",12,1000,2,8,100,10,3,3,0.05,0.1,FALSE,TRUE,0.632,0.3,NA
"6327",12,1000,8,5,3,10,100,100,0.8,0.2,TRUE,TRUE,0.9,0.01,NA
"6328",12,1000,4,8,30,1,10,30,0.1,0.1,FALSE,TRUE,0.1,0.632,NA
"6329",12,1000,5,6,30,100,10,1,0.8,0.5,FALSE,TRUE,1,0.9,NA
"6330",12,1000,9,5,3,3,1,3,0.5,0.8,TRUE,FALSE,0.9,0.01,NA
"6331",12,1000,1,11,10,3,3,10,0.05,0.3,FALSE,FALSE,0.1,0.1,NA
"6332",12,1000,9,3,30,10,3,30,0.3,0.2,FALSE,FALSE,0.632,0.5,NA
"6333",12,1000,12,12,3,30,3,30,0.2,0.05,TRUE,FALSE,0.7,0.3,NA
"6334",12,1000,2,1,3,10,3,30,0.05,0.1,TRUE,TRUE,0.7,0.01,NA
"6335",12,1000,8,3,3,30,1,10,0.3,0.05,TRUE,TRUE,0.7,0.01,NA
"6336",12,1000,10,12,10,100,100,30,0.8,0.05,FALSE,TRUE,0.632,1,NA
"6337",12,1000,5,2,3,10,10,100,0.3,0.5,FALSE,FALSE,0.5,0.3,NA
"6338",12,1000,4,11,30,100,10,30,0.05,0.5,TRUE,TRUE,0.1,0.5,NA
"6339",12,1000,1,12,1,3,30,3,0.05,0.2,FALSE,FALSE,0.7,0.5,NA
"6340",12,1000,10,1,3,3,1,1,0.5,0.5,TRUE,FALSE,0.5,0.7,NA
"6341",12,1000,7,9,3,3,30,30,0.3,0.2,TRUE,FALSE,0.632,0.9,NA
"6342",12,1000,7,8,100,30,10,3,0.05,0.05,TRUE,TRUE,0.5,0.7,NA
"6343",12,1000,2,6,100,10,10,3,0.1,0.3,FALSE,FALSE,1,1,NA
"6344",12,1000,4,12,1,3,1,30,0.3,0.5,FALSE,TRUE,0.632,0.1,NA
"6345",12,1000,7,9,100,1,10,3,0.5,0.05,TRUE,FALSE,0.3,0.7,NA
"6346",12,1000,8,1,3,3,10,10,0.5,0.2,TRUE,TRUE,1,1,NA
"6347",12,1000,9,10,3,100,100,1,0.5,0.5,FALSE,TRUE,0.5,1,NA
"6348",12,1000,4,11,100,10,3,1,0.8,0.5,FALSE,FALSE,0.1,0.1,NA
"6349",12,1000,5,8,100,1,1,30,0.3,0.1,TRUE,FALSE,0.01,0.7,NA
"6350",12,1000,7,8,1,10,100,1,0.3,0.3,FALSE,FALSE,0.7,1,NA
"6351",12,1000,6,12,3,1,3,30,0.05,0.5,FALSE,TRUE,0.1,0.5,NA
"6352",12,1000,5,5,3,10,30,3,0.2,0.8,FALSE,FALSE,1,0.7,NA
"6353",12,1000,5,9,3,30,3,10,0.1,0.1,FALSE,FALSE,0.3,1,NA
"6354",12,1000,8,8,100,1,10,1,0.5,0.3,TRUE,FALSE,0.01,0.1,NA
"6355",12,1000,5,5,1,1,3,3,0.8,0.05,FALSE,FALSE,0.7,0.9,NA
"6356",12,1000,11,5,10,1,10,1,0.8,0.5,TRUE,FALSE,0.5,0.5,NA
"6357",12,1000,1,3,30,100,10,10,0.05,0.1,FALSE,FALSE,0.9,0.9,NA
"6358",12,1000,9,5,3,30,30,10,0.3,0.8,FALSE,FALSE,0.5,0.5,NA
"6359",12,1000,6,7,3,10,1,1,0.5,0.1,FALSE,TRUE,1,0.1,NA
"6360",12,1000,8,1,30,10,30,3,0.05,0.5,FALSE,TRUE,0.7,0.1,NA
"6361",12,1000,2,8,30,100,3,10,0.05,0.3,FALSE,TRUE,0.632,1,NA
"6362",12,1000,2,12,100,100,100,3,0.5,0.8,TRUE,TRUE,0.01,0.1,NA
"6363",12,1000,12,9,100,10,30,3,0.2,0.3,FALSE,TRUE,0.9,0.7,NA
"6364",12,1000,11,10,3,1,10,10,0.1,0.5,FALSE,TRUE,0.1,0.5,NA
"6365",12,1000,8,11,30,100,100,3,0.2,0.3,FALSE,TRUE,0.3,0.5,NA
"6366",12,1000,4,12,30,1,100,100,0.05,0.8,FALSE,TRUE,0.3,0.9,NA
"6367",12,1000,6,11,1,1,30,3,0.2,0.8,FALSE,FALSE,0.01,0.1,NA
"6368",12,1000,12,4,100,10,10,100,0.8,0.05,FALSE,FALSE,1,0.1,NA
"6369",12,1000,10,1,100,1,3,10,0.8,0.5,FALSE,TRUE,0.7,0.1,NA
"6370",12,1000,4,9,1,1,100,30,0.5,0.05,FALSE,TRUE,0.3,0.7,NA
"6371",12,1000,6,11,1,100,1,3,0.1,0.2,TRUE,TRUE,0.3,0.3,NA
"6372",12,1000,8,8,3,1,100,3,0.5,0.05,TRUE,FALSE,0.01,1,NA
"6373",12,1000,10,8,10,1,1,1,0.8,0.1,FALSE,FALSE,0.1,0.7,NA
"6374",12,1000,12,12,1,1,10,3,0.1,0.2,FALSE,TRUE,0.9,0.632,NA
"6375",12,1000,6,12,10,3,3,3,0.5,0.1,FALSE,FALSE,0.9,0.9,NA
"6376",12,1000,3,6,3,3,3,30,0.1,0.1,FALSE,TRUE,0.1,1,NA
"6377",12,1000,5,9,100,10,100,1,0.5,0.05,FALSE,FALSE,0.632,0.7,NA
"6378",12,1000,6,1,1,100,30,10,0.3,0.1,FALSE,FALSE,0.632,0.1,NA
"6379",12,1000,2,8,3,10,3,100,0.3,0.05,TRUE,FALSE,0.1,0.7,NA
"6380",12,1000,7,6,30,100,100,1,0.1,0.3,TRUE,FALSE,0.632,0.01,NA
"6381",12,1000,2,7,3,1,3,3,0.3,0.5,FALSE,FALSE,0.5,0.01,NA
"6382",12,1000,10,5,1,100,1,10,0.1,0.8,FALSE,TRUE,0.632,0.9,NA
"6383",12,1000,2,5,30,30,10,1,0.5,0.05,TRUE,TRUE,0.5,1,NA
"6384",12,1000,5,6,30,30,30,30,0.05,0.1,FALSE,TRUE,0.01,0.1,NA
"6385",12,1000,3,8,100,1,3,100,0.3,0.3,TRUE,FALSE,1,0.5,NA
"6386",12,1000,9,9,3,1,3,1,0.1,0.1,FALSE,FALSE,0.9,0.1,NA
"6387",12,1000,4,7,1,30,1,3,0.8,0.5,FALSE,FALSE,1,0.1,NA
"6388",12,1000,4,11,30,100,1,3,0.2,0.2,FALSE,TRUE,0.632,0.7,NA
"6389",12,1000,12,12,10,30,1,30,0.3,0.5,FALSE,FALSE,0.01,0.1,NA
"6390",12,1000,11,1,100,10,10,100,0.8,0.8,TRUE,FALSE,0.632,0.01,NA
"6391",12,1000,5,4,1,100,100,10,0.5,0.05,TRUE,FALSE,0.9,0.9,NA
"6392",12,1000,6,4,10,100,100,1,0.5,0.2,TRUE,FALSE,0.9,0.9,NA
"6393",12,1000,8,10,10,1,30,1,0.2,0.05,FALSE,FALSE,0.632,0.5,NA
"6394",12,1000,4,11,1,10,1,1,0.8,0.05,FALSE,TRUE,0.1,0.5,NA
"6395",12,1000,5,8,100,100,10,30,0.5,0.05,FALSE,FALSE,0.1,0.3,NA
"6396",12,1000,8,1,1,10,3,10,0.2,0.3,FALSE,TRUE,0.01,0.9,NA
"6397",12,1000,6,9,30,1,1,3,0.3,0.2,FALSE,FALSE,0.1,1,NA
"6398",12,1000,4,4,30,3,10,1,0.2,0.5,TRUE,TRUE,0.7,1,NA
"6399",12,1000,8,11,100,3,3,30,0.05,0.3,FALSE,FALSE,0.632,0.3,NA
"6400",12,1000,6,10,3,30,3,30,0.3,0.3,TRUE,FALSE,0.9,0.01,NA
"6401",12,1000,4,9,100,30,30,3,0.1,0.5,FALSE,FALSE,1,0.5,NA
"6402",12,1000,11,7,100,1,3,10,0.2,0.3,TRUE,FALSE,0.3,0.5,NA
"6403",12,1000,12,7,1,3,30,1,0.05,0.1,FALSE,FALSE,0.632,0.3,NA
"6404",12,1000,8,11,100,100,1,30,0.8,0.1,TRUE,FALSE,0.1,0.9,NA
"6405",12,1000,7,12,100,1,1,100,0.8,0.2,FALSE,FALSE,1,0.1,NA
"6406",12,1000,3,8,100,3,3,10,0.05,0.2,TRUE,FALSE,0.01,0.7,NA
"6407",12,1000,9,7,1,1,100,3,0.2,0.5,FALSE,FALSE,0.1,1,NA
"6408",12,1000,7,11,1,3,10,30,0.2,0.2,FALSE,FALSE,0.5,0.01,NA
"6409",12,1000,2,2,1,10,10,1,0.1,0.2,FALSE,FALSE,0.1,0.5,NA
"6410",12,1000,5,2,30,30,30,3,0.05,0.05,TRUE,TRUE,0.9,0.1,NA
"6411",12,1000,8,11,100,1,30,3,0.2,0.1,TRUE,FALSE,0.632,0.01,NA
"6412",12,1000,2,11,3,10,1,100,0.2,0.2,TRUE,TRUE,0.7,0.5,NA
"6413",12,1000,5,10,30,10,10,10,0.8,0.8,TRUE,TRUE,0.9,1,NA
"6414",12,1000,3,4,30,1,3,30,0.3,0.2,TRUE,FALSE,0.3,0.9,NA
"6415",12,1000,3,7,3,30,1,100,0.5,0.1,TRUE,FALSE,0.632,0.5,NA
"6416",12,1000,6,6,10,10,30,1,0.05,0.05,TRUE,FALSE,1,0.7,NA
"6417",12,1000,11,2,3,3,30,10,0.3,0.05,TRUE,FALSE,1,0.632,NA
"6418",12,1000,11,11,10,3,100,3,0.2,0.5,TRUE,TRUE,0.3,0.01,NA
"6419",12,1000,5,11,3,10,30,100,0.3,0.3,FALSE,FALSE,0.9,0.1,NA
"6420",12,1000,1,4,10,100,3,3,0.05,0.1,TRUE,FALSE,0.9,1,NA
"6421",12,1000,3,5,3,1,10,1,0.8,0.3,TRUE,FALSE,0.1,0.7,NA
"6422",12,1000,7,12,3,3,100,1,0.2,0.3,TRUE,TRUE,0.632,0.1,NA
"6423",12,1000,8,11,10,100,100,10,0.3,0.2,FALSE,TRUE,0.1,0.7,NA
"6424",12,1000,1,6,30,3,10,1,0.2,0.1,TRUE,TRUE,0.632,0.7,NA
"6425",12,1000,3,4,30,3,3,3,0.8,0.5,FALSE,TRUE,0.632,0.3,NA
"6426",12,1000,2,12,3,10,1,1,0.3,0.5,TRUE,FALSE,0.632,0.5,NA
"6427",12,1000,11,4,3,100,1,3,0.2,0.5,TRUE,TRUE,0.01,1,NA
"6428",12,1000,7,12,100,3,100,30,0.8,0.2,TRUE,FALSE,0.9,0.3,NA
"6429",12,1000,9,6,10,1,10,1,0.2,0.05,TRUE,TRUE,0.01,0.5,NA
"6430",12,1000,9,10,30,100,30,100,0.2,0.3,FALSE,TRUE,0.5,0.1,NA
"6431",12,1000,2,5,30,3,10,30,0.05,0.1,FALSE,TRUE,0.1,0.3,NA
"6432",12,1000,3,2,1,100,1,3,0.8,0.2,FALSE,FALSE,0.632,1,NA
"6433",12,1000,8,2,30,10,10,10,0.8,0.05,TRUE,FALSE,0.01,0.9,NA
"6434",12,1000,1,3,1,3,1,30,0.2,0.8,TRUE,TRUE,0.3,0.9,NA
"6435",12,1000,10,9,30,30,100,30,0.5,0.5,FALSE,TRUE,0.1,0.1,NA
"6436",12,1000,10,5,10,100,30,1,0.05,0.3,TRUE,FALSE,0.632,0.9,NA
"6437",12,1000,11,9,100,30,100,100,0.3,0.1,FALSE,FALSE,0.3,0.7,NA
"6438",12,1000,2,8,30,100,100,10,0.1,0.2,FALSE,TRUE,0.01,0.632,NA
"6439",12,1000,8,9,100,10,1,1,0.2,0.5,FALSE,TRUE,0.7,0.7,NA
"6440",12,1000,9,4,3,30,1,3,0.3,0.1,FALSE,FALSE,0.1,0.01,NA
"6441",12,1000,6,12,100,1,30,10,0.5,0.2,TRUE,FALSE,0.632,0.632,NA
"6442",12,1000,10,10,3,1,100,10,0.5,0.2,TRUE,FALSE,1,0.7,NA
"6443",12,1000,10,1,100,10,100,3,0.1,0.2,FALSE,TRUE,1,0.3,NA
"6444",12,1000,5,5,3,10,10,10,0.8,0.8,FALSE,TRUE,0.632,0.01,NA
"6445",12,1000,4,12,30,3,1,1,0.2,0.1,TRUE,FALSE,0.632,1,NA
"6446",12,1000,7,1,1,100,3,3,0.3,0.05,TRUE,FALSE,1,0.5,NA
"6447",12,1000,3,3,10,100,1,1,0.05,0.5,FALSE,TRUE,0.9,1,NA
"6448",12,1000,7,6,10,100,3,30,0.5,0.8,TRUE,FALSE,0.01,0.5,NA
"6449",12,1000,2,7,3,3,1,3,0.3,0.5,FALSE,FALSE,1,0.1,NA
"6450",12,1000,4,6,10,100,1,1,0.1,0.1,TRUE,FALSE,0.7,0.01,NA
"6451",12,1000,6,7,30,1,30,3,0.3,0.5,TRUE,FALSE,0.9,0.7,NA
"6452",12,1000,4,6,10,100,1,10,0.8,0.5,FALSE,FALSE,0.7,0.632,NA
"6453",12,1000,3,9,10,30,30,1,0.05,0.5,FALSE,FALSE,0.5,0.3,NA
"6454",12,1000,1,5,10,3,100,10,0.3,0.8,FALSE,TRUE,0.5,0.3,NA
"6455",12,1000,11,2,1,3,3,30,0.8,0.3,TRUE,FALSE,0.5,0.3,NA
"6456",12,1000,11,6,10,1,10,1,0.1,0.1,TRUE,FALSE,0.1,0.01,NA
"6457",12,1000,11,10,100,1,1,10,0.1,0.5,FALSE,TRUE,0.01,0.9,NA
"6458",12,1000,4,9,3,10,30,30,0.5,0.5,TRUE,TRUE,0.01,0.632,NA
"6459",12,1000,7,8,30,1,100,30,0.5,0.05,FALSE,FALSE,0.632,1,NA
